orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temps,ms
20.88,33.06,3.50,0.09,0.22,-0.18,0.60,0.79,0.44,5.94,0.30,8.65,5.33,-0.49,8.21,28,13.2
21.00,32.94,3.38,0.05,0.13,-0.18,0.43,0.81,0.27,5.76,0.33,8.49,5.32,-0.47,8.21,28,10.78
21.19,32.81,3.19,0.06,0.09,-0.21,0.54,1.28,0.68,5.86,0.82,8.90,5.32,-0.46,8.22,28,9.16
21.31,32.81,3.06,0.13,0.08,-0.25,0.26,0.56,0.24,5.58,0.12,8.46,5.31,-0.44,8.22,28,13.99
21.44,32.75,2.81,0.20,0.12,-0.32,0.20,0.63,-0.19,5.50,0.22,8.04,5.29,-0.36,8.24,28,7.33
21.63,32.69,2.50,0.27,0.17,-0.40,0.54,1.18,0.41,5.65,0.84,8.74,5.28,-0.31,8.25,28,12.01
21.81,32.56,2.13,0.35,0.16,-0.44,0.24,0.88,0.53,5.52,0.63,8.79,5.27,-0.25,8.26,28,11.89
22.00,32.50,1.75,0.44,0.15,-0.47,-0.09,0.68,0.17,5.16,0.49,8.44,5.26,-0.18,8.27,28,6.4
22.19,32.44,1.31,0.49,0.16,-0.52,-0.05,0.65,-0.18,5.19,0.53,8.09,5.24,-0.11,8.28,28,9.52
22.44,32.31,0.81,0.55,0.19,-0.56,0.08,0.48,0.42,5.32,0.43,8.72,5.23,-0.04,8.29,28,12.65
22.88,32.13,-0.19,0.58,0.18,-0.54,-0.15,0.80,-1.12,5.06,0.83,7.18,5.20,0.10,8.31,28,10.94
23.06,32.00,-0.69,0.60,0.21,-0.51,0.04,0.88,-0.94,5.25,0.98,7.36,5.18,0.17,8.32,28,9.02
23.19,31.88,-1.19,0.62,0.24,-0.45,-0.16,0.98,-0.60,5.02,1.15,7.72,5.16,0.24,8.33,28,10.09
23.31,31.75,-1.69,0.63,0.25,-0.40,-0.13,1.10,-0.89,4.77,1.19,7.55,5.13,0.31,8.34,28,10.81
23.44,31.56,-2.13,0.56,0.25,-0.28,-0.27,0.83,-0.85,4.83,1.20,7.50,5.11,0.37,8.35,28,11.27
23.50,31.31,-2.88,0.52,0.24,-0.23,-0.28,0.63,-1.22,4.81,1.05,7.13,5.09,0.42,8.36,28,9.27
23.63,31.13,-3.19,0.49,0.25,-0.20,-0.37,0.62,-1.25,4.70,1.09,7.12,5.07,0.47,8.37,28,10.19
23.69,31.00,-3.50,0.47,0.25,-0.19,-0.11,0.54,-1.40,4.94,1.06,6.97,5.05,0.52,8.38,28,10.38
23.69,30.88,-3.81,0.45,0.23,-0.18,-0.99,0.54,-1.38,4.32,1.25,7.08,5.02,0.60,8.40,28,11.26
23.69,30.75,-4.13,0.41,0.19,-0.17,-1.07,0.72,-1.40,3.92,1.36,7.00,5.00,0.64,8.40,28,11.85
23.75,30.69,-4.38,0.37,0.16,-0.16,-1.07,0.72,-1.40,3.96,1.33,6.92,4.99,0.68,8.41,28,6.98
23.75,30.56,-4.63,0.34,0.12,-0.15,-1.03,0.64,-1.48,3.86,1.04,6.64,4.98,0.71,8.41,28,9.7
23.81,30.56,-4.81,0.21,0.09,-0.15,-1.29,0.22,-1.61,3.68,0.95,6.79,4.97,0.73,8.41,28,11.73
23.94,30.44,-5.06,0.11,0.08,-0.16,-1.15,0.21,-1.63,3.81,0.96,6.78,4.96,0.76,8.42,28,10.5
24.00,30.38,-5.13,0.03,0.08,-0.14,-1.00,0.13,-1.58,3.96,0.89,6.84,4.95,0.76,8.42,28,11.65
24.13,30.31,-5.13,-0.03,0.07,-0.09,-0.99,-0.04,-1.52,3.96,0.71,6.89,4.95,0.75,8.43,28,6.88
24.19,30.31,-5.13,-0.11,0.06,-0.06,-0.89,-0.44,-0.51,4.04,0.29,7.91,4.94,0.74,8.43,28,12.06
24.25,30.25,-5.00,-0.23,-0.01,-0.03,-0.67,-0.39,-0.38,4.27,0.32,8.04,4.94,0.72,8.43,28,10.69
24.31,30.31,-4.75,-0.27,-0.05,-0.02,-0.56,-0.36,-0.08,4.38,0.33,8.34,4.95,0.70,8.43,28,9.59
24.38,30.31,-4.63,-0.29,-0.08,-0.03,-0.31,-0.69,0.14,4.64,-0.01,8.57,4.95,0.68,8.43,28,13.43
24.44,30.38,-4.44,-0.30,-0.08,-0.06,-0.32,-0.48,0.52,4.64,0.18,8.95,4.97,0.64,8.42,28,8.69
24.56,30.44,-4.31,-0.32,-0.09,-0.12,0.01,-0.29,0.32,5.37,1.60,8.80,4.97,0.62,8.42,28,12.16
24.75,30.50,-4.19,-0.30,-0.11,-0.30,-0.01,-0.57,1.10,4.97,0.04,9.53,4.98,0.61,8.42,28,9.72
24.94,30.56,-4.13,-0.30,-0.11,-0.30,0.02,-0.34,0.76,5.02,0.26,9.18,4.99,0.61,8.41,28,9.02
25.19,30.56,-4.13,-0.17,-0.13,-0.38,0.44,-0.13,-1.80,5.44,0.48,6.60,5.00,0.61,8.41,28,17.2
25.75,30.69,-4.25,-0.11,-0.16,-0.48,0.09,0.28,0.78,5.11,0.91,9.19,5.01,0.62,8.40,28,5.72
26.06,30.75,-4.38,-0.11,-0.15,-0.55,-0.62,-0.19,0.55,4.83,0.13,8.36,5.02,0.66,8.39,28,12.12
26.38,30.81,-4.50,-0.11,-0.11,-0.54,-0.19,-0.52,-0.03,5.78,0.05,8.63,5.02,0.68,8.39,28,8.32
26.63,30.81,-4.63,-0.06,-0.03,-0.50,0.75,-0.62,0.24,4.22,3.70,7.39,5.02,0.71,8.39,28,10.66
26.94,30.81,-4.81,0.05,-0.01,-0.52,-0.10,3.72,-1.90,4.91,4.48,6.48,5.02,0.75,8.38,28,11.13
27.88,30.81,-5.50,0.06,-0.17,-0.98,-0.80,2.37,-2.11,4.22,3.18,6.26,5.02,0.81,8.37,28,13.59
28.44,30.88,-5.88,-0.01,-0.22,-1.09,-1.22,1.11,-2.73,3.80,1.98,5.62,5.03,0.86,8.36,28,9.98
29.19,31.00,-6.19,-0.13,-0.27,-1.12,-1.52,0.96,-2.79,3.52,1.87,5.55,5.05,0.90,8.35,28,7.74
29.81,31.06,-6.38,-0.28,-0.30,-1.12,-1.56,0.53,-2.66,3.47,0.76,5.64,5.08,0.95,8.33,28,10.83
30.50,31.19,-6.50,-0.47,-0.31,-1.04,-1.72,-0.80,-2.58,3.36,0.13,5.73,5.09,0.94,8.32,28,11.58
31.13,31.31,-6.44,-0.85,-0.26,-0.71,-1.38,-0.91,-2.18,3.72,0.00,6.13,5.11,0.90,8.31,28,9.14
31.63,31.38,-6.19,-1.02,-0.20,-0.54,-1.59,-0.89,-1.84,3.53,-0.03,6.47,5.12,0.85,8.31,28,9.42
32.50,31.50,-5.31,-1.19,-0.12,-0.38,-1.34,-0.85,-1.61,3.78,-0.08,6.70,5.13,0.77,8.32,28,12.5
32.88,31.50,-4.63,-1.34,-0.03,-0.25,-1.32,-0.74,-1.57,3.80,-0.06,6.75,5.12,0.56,8.34,28,10.76
33.19,31.50,-3.88,-1.49,0.04,-0.15,-1.27,-0.49,-1.83,3.90,0.38,6.23,5.12,0.44,8.35,28,9.78
33.50,31.44,-3.00,-1.60,0.08,-0.10,-1.21,-0.05,-2.11,4.22,0.12,5.60,5.11,0.31,8.36,28,10.34
33.88,31.44,-2.13,-1.67,0.06,-0.08,-0.88,-0.18,-2.75,4.26,0.06,5.32,5.11,0.17,8.36,28,9.65
34.19,31.44,-1.19,-1.73,-0.09,-0.10,-0.85,-0.07,-2.93,4.26,-0.03,5.42,5.12,0.04,8.36,28,11.27
34.81,31.56,0.56,-1.73,-0.20,-0.12,-0.70,0.09,-2.89,4.43,0.00,5.45,5.13,-0.08,8.35,28,14.6
35.19,31.75,1.50,-1.73,-0.32,-0.17,-0.66,0.07,-3.10,4.49,-0.14,5.23,5.16,-0.22,8.33,28,6.38
35.56,32.00,2.38,-1.70,-0.42,-0.23,-0.43,0.14,-2.87,4.76,-0.19,5.43,5.19,-0.34,8.30,28,10.25
36.00,32.25,3.19,-1.66,-0.52,-0.29,-0.36,0.22,-3.06,5.10,-0.43,5.19,5.29,-0.57,8.23,28,11.27
36.44,32.63,4.00,-1.61,-0.62,-0.34,-0.19,0.20,-3.10,5.15,-0.47,5.08,5.35,-0.67,8.19,28,11.51
36.88,33.06,4.69,-1.46,-0.80,-0.44,-0.18,0.21,-3.20,5.23,-0.55,4.93,5.41,-0.77,8.13,28,11.88
37.38,33.50,5.38,-1.37,-0.88,-0.48,-0.19,0.12,-3.42,5.29,-0.72,4.65,5.49,-0.85,8.08,28,8.03
38.31,34.56,6.56,-1.27,-0.97,-0.52,-0.28,0.06,-3.55,5.28,-0.86,4.46,5.56,-0.92,8.01,28,12.29
38.81,35.19,7.00,-1.17,-1.05,-0.55,-0.27,0.06,-3.55,5.72,-1.00,4.17,5.74,-1.03,7.87,28,10.09
39.25,35.88,7.44,-1.07,-1.15,-0.57,-0.06,0.03,-3.82,5.78,-1.03,3.97,5.84,-1.07,7.79,28,12.87
39.75,36.56,7.81,-0.97,-1.24,-0.58,-0.06,0.03,-3.82,5.92,-1.10,3.99,5.95,-1.10,7.71,28,7.26
40.25,37.38,8.13,-0.87,-1.33,-0.60,-0.09,-0.08,-3.64,5.97,-1.21,3.97,6.06,-1.12,7.62,28,20.84
40.69,38.19,8.38,-0.77,-1.52,-0.64,0.03,-0.25,-3.72,6.22,-1.40,3.79,6.18,-1.14,7.52,28,1.69
41.56,40.00,8.88,-0.78,-1.63,-0.63,0.34,-0.39,-3.72,6.65,-1.55,3.68,6.43,-1.18,7.30,28,11.25
42.00,41.00,9.19,-0.81,-1.72,-0.60,0.38,-0.26,-3.68,6.82,-1.44,3.61,6.57,-1.20,7.17,28,9.87
42.63,42.06,9.50,-0.84,-1.81,-0.58,0.56,-0.22,-3.60,7.30,-1.45,3.57,6.71,-1.22,7.04,28,10.62
43.06,43.13,9.88,-0.87,-1.89,-0.57,0.71,-0.18,-3.48,7.55,-1.43,3.42,6.84,-1.25,6.90,28,13.42
43.50,44.25,10.25,-0.89,-1.99,-0.62,0.73,-0.25,-3.54,7.72,-1.52,3.22,6.98,-1.26,6.76,28,9.47
44.44,46.56,10.94,-0.89,-2.01,-0.65,0.89,-0.50,-3.75,8.01,-1.78,2.85,7.12,-1.28,6.61,28,9.61
44.94,47.75,11.31,-0.90,-2.04,-0.65,0.97,-0.47,-3.73,8.23,-1.76,2.72,7.26,-1.29,6.46,28,8.76
45.44,48.94,11.69,-0.94,-2.08,-0.65,1.02,-0.54,-3.66,8.78,-2.04,2.53,7.53,-1.31,6.13,28,13.28
45.94,50.19,12.13,-1.00,-2.13,-0.64,1.39,-0.78,-3.45,9.06,-2.12,2.50,7.67,-1.33,5.96,28,11.19
47.06,52.69,13.25,-1.19,-2.22,-0.57,1.39,-0.66,-3.16,9.19,-2.02,2.61,7.80,-1.36,5.77,28,11.1
47.63,54.00,13.94,-1.27,-2.24,-0.54,1.60,-0.78,-3.04,9.53,-2.17,2.54,7.93,-1.39,5.58,28,7.44
48.19,55.25,14.75,-1.32,-2.23,-0.52,1.84,-1.00,-3.13,9.91,-2.42,2.26,8.18,-1.45,5.20,28,10.58
48.75,56.50,15.56,-1.36,-2.21,-0.52,1.79,-1.02,-3.07,10.10,-2.51,2.02,8.29,-1.48,5.01,28,56.76
49.31,57.75,16.44,-1.43,-2.20,-0.48,1.98,-1.11,-2.86,10.39,-2.62,1.95,8.40,-1.51,4.81,28,1.0
49.94,59.00,17.38,-1.43,-2.20,-0.48,2.07,-1.06,-2.72,10.59,-2.60,1.88,8.51,-1.53,4.61,28,12.38
50.50,60.25,18.44,-1.52,-2.16,-0.44,1.96,-1.07,-2.44,10.58,-2.63,1.96,8.61,-1.56,4.41,28,8.45
51.81,62.63,20.81,-1.60,-2.15,-0.42,2.02,-1.17,-2.47,10.73,-2.77,1.73,8.80,-1.63,3.99,28,0.0
52.44,63.81,22.19,-1.69,-2.13,-0.40,2.16,-1.27,-2.39,11.13,-2.87,1.55,8.88,-1.66,3.78,28,8.41
53.19,65.00,23.75,-1.79,-2.12,-0.38,2.24,-1.20,-2.22,11.20,-2.91,1.69,8.97,-1.70,3.57,28,0.53
53.94,66.13,25.50,-1.89,-2.10,-0.35,2.44,-1.22,-2.03,11.49,-2.96,1.32,9.04,-1.74,3.36,28,9.34
54.69,67.25,27.38,-2.00,-2.01,-0.33,2.49,-1.15,-1.98,11.61,-2.93,1.17,9.11,-1.77,3.15,28,1.66
56.31,69.38,31.50,-2.01,-1.95,-0.34,2.34,-1.11,-1.85,11.52,-2.91,1.08,9.23,-1.82,2.73,28,9.17
57.19,70.31,33.69,-2.01,-1.90,-0.35,2.27,-1.09,-1.85,11.50,-2.92,0.88,9.23,-1.82,2.73,28,10.18
58.00,71.31,36.06,-2.00,-1.87,-0.37,2.18,-0.96,-1.87,11.47,-2.81,0.66,9.34,-1.85,2.33,28,61.26
58.94,72.25,38.50,-1.97,-1.84,-0.39,2.09,-1.16,-1.85,11.48,-3.02,0.28,9.38,-1.86,2.13,28,9.25
59.81,73.19,41.06,-1.91,-1.80,-0.48,2.18,-1.38,-2.00,11.61,-3.23,-0.06,9.43,-1.85,1.93,28,0.0
61.75,75.00,46.56,-1.87,-1.80,-0.52,2.16,-1.50,-1.97,11.64,-3.34,-0.23,9.47,-1.83,1.73,28,8.99
62.75,75.88,49.69,-1.82,-1.80,-0.56,2.04,-1.64,-1.94,11.55,-3.45,-0.40,9.51,-1.81,1.54,28,0.92
63.75,76.81,53.06,-1.76,-1.81,-0.58,1.84,-1.65,-1.80,11.59,-3.45,-0.56,9.58,-1.75,1.14,28,18.48
64.75,77.63,56.94,-1.71,-1.85,-0.58,1.95,-1.67,-1.49,11.56,-3.39,-0.55,9.60,-1.71,0.93,28,2.48
65.69,78.44,61.31,-1.59,-1.92,-0.60,1.85,-1.96,-1.25,11.49,-3.63,-0.52,9.63,-1.67,0.73,28,1.51
67.63,79.94,71.88,-1.54,-1.92,-0.61,1.72,-2.29,-0.87,11.38,-3.91,-0.34,9.65,-1.62,0.53,28,10.3
68.56,80.50,78.25,-1.52,-1.93,-0.59,1.79,-2.46,-0.68,11.46,-4.03,-0.35,9.67,-1.57,0.32,28,0.75
69.50,80.94,85.44,-1.53,-1.95,-0.54,1.74,-2.64,-0.28,11.30,-4.42,0.10,9.69,-1.49,-0.08,28,11.38
70.38,81.19,93.13,-1.54,-1.92,-0.35,1.55,-3.39,0.82,11.24,-4.87,0.53,9.69,-1.47,-0.28,28,13.22
71.25,81.13,100.81,-1.59,-1.90,-0.19,1.73,-3.61,1.05,11.41,-5.08,0.57,9.68,-1.47,-0.48,28,10.11
72.00,80.88,108.06,-1.77,-1.82,0.22,2.41,-3.76,1.43,12.08,-5.24,0.75,9.67,-1.48,-0.67,28,9.92
73.50,79.69,120.13,-1.94,-1.84,0.45,3.68,-3.89,2.32,13.33,-5.40,1.45,9.65,-1.50,-0.87,28,12.0
74.25,78.81,125.00,-2.18,-1.93,0.67,4.02,-3.42,3.46,14.21,-4.53,3.60,9.58,-1.60,-1.31,28,12.2
75.06,77.75,129.31,-2.42,-2.01,0.85,4.63,-2.92,4.92,14.21,-4.53,3.60,9.54,-1.64,-1.53,28,14.27
76.00,76.69,132.88,-2.56,-1.94,0.87,5.10,-2.34,6.48,14.71,-3.17,7.85,9.50,-1.67,-1.72,28,8.1
77.06,75.75,135.81,-2.43,-1.26,0.57,5.22,-1.17,10.46,14.69,-2.85,8.57,9.47,-1.68,-1.88,28,11.15
79.31,74.56,139.69,-2.18,-0.76,0.45,5.23,-1.23,11.01,14.68,-2.91,9.02,9.45,-1.68,-1.98,28,12.23
80.31,74.31,140.44,-1.85,-0.25,0.36,4.44,-1.43,10.94,13.88,-3.11,8.89,9.44,-1.68,-2.04,28,21.59
81.13,74.31,140.56,-1.48,0.22,0.30,3.73,-1.53,10.60,13.18,-3.21,8.55,9.44,-1.68,-2.04,28,10.32
81.81,74.50,140.06,-1.11,0.61,0.23,2.78,-1.83,9.45,12.25,-3.52,7.51,9.46,-1.68,-1.93,28,2.0
82.38,74.81,139.00,-0.46,1.14,0.09,1.80,-2.22,8.07,11.29,-3.90,6.23,9.48,-1.68,-1.83,28,12.13
83.00,75.75,135.69,-0.18,1.28,0.05,1.50,-2.43,7.36,11.00,-4.11,5.64,9.50,-1.68,-1.72,28,9.18
83.06,76.25,133.44,0.06,1.33,0.05,1.26,-2.62,6.64,10.79,-4.31,5.03,9.52,-1.68,-1.60,28,10.12
83.00,76.69,130.88,0.26,1.34,0.09,0.96,-2.66,5.73,10.51,-4.36,4.26,9.56,-1.71,-1.34,28,27.0
82.81,77.13,128.00,0.45,1.32,0.12,0.87,-2.50,5.64,10.47,-4.22,4.12,9.57,-1.73,-1.21,28,3.12
82.50,77.50,124.88,0.77,1.32,0.19,0.82,-2.41,5.15,10.40,-4.17,4.08,9.58,-1.76,-1.07,28,24.58
82.06,77.81,121.38,0.91,1.35,0.22,0.78,-2.21,4.82,10.37,-4.00,3.89,9.59,-1.79,-0.93,28,1.0
80.88,78.25,113.25,1.03,1.40,0.28,0.89,-2.10,4.43,10.49,-3.93,3.64,9.60,-1.82,-0.78,28,0.0
80.19,78.38,108.75,1.13,1.44,0.31,0.81,-2.02,4.11,10.42,-3.89,3.48,9.60,-1.90,-0.47,28,15.51
79.50,78.44,103.94,1.21,1.48,0.33,0.77,-1.75,3.79,10.32,-3.65,3.23,9.60,-1.93,-0.30,28,10.04
78.75,78.44,99.06,1.27,1.51,0.34,0.71,-1.71,3.54,10.34,-3.69,3.02,9.60,-1.97,-0.14,28,8.34
77.81,78.31,94.06,1.31,1.55,0.34,0.73,-1.71,3.16,10.41,-3.62,2.87,9.59,-2.00,0.03,28,22.61
77.06,78.13,89.06,1.39,1.61,0.36,0.99,-1.70,2.35,10.58,-3.74,2.56,9.58,-2.03,0.20,28,10.0
75.50,77.56,79.31,1.43,1.64,0.37,1.03,-1.71,2.03,10.61,-3.78,2.42,9.56,-2.10,0.57,28,1.0
74.75,77.13,74.69,1.47,1.66,0.41,1.20,-1.70,1.67,10.82,-3.77,2.04,9.54,-2.13,0.75,28,8.44
73.88,76.63,70.38,1.50,1.68,0.44,1.28,-1.64,1.28,10.92,-3.79,1.79,9.51,-2.16,0.95,28,13.74
73.06,76.00,66.25,1.55,1.71,0.47,1.61,-1.54,0.50,11.10,-3.74,1.64,9.48,-2.19,1.14,28,10.0
72.19,75.38,62.38,1.66,1.78,0.51,1.55,-1.41,0.15,11.01,-3.63,1.50,9.45,-2.21,1.34,28,13.39
70.44,73.81,55.38,1.73,1.81,0.51,1.43,-1.28,-0.47,10.85,-3.52,1.07,9.42,-2.24,1.54,28,9.91
69.50,73.00,52.19,1.78,1.83,0.50,1.43,-1.10,-0.80,10.81,-3.36,0.95,9.38,-2.25,1.75,28,5.35
68.63,72.13,49.19,1.84,1.84,0.49,1.42,-0.98,-1.15,10.53,-3.02,0.51,9.28,-2.27,2.16,28,9.93
67.69,71.25,46.38,1.88,1.84,0.49,1.28,-0.66,-2.11,10.52,-2.94,0.25,9.23,-2.27,2.37,28,13.72
66.81,70.38,43.81,1.94,1.82,0.47,1.23,-0.54,-2.39,10.41,-2.82,0.17,9.18,-2.27,2.57,28,7.81
65.94,69.44,41.38,1.94,1.82,0.47,1.03,-0.25,-2.79,10.15,-2.51,-0.01,9.12,-2.26,2.77,28,12.56
65.06,68.56,39.13,1.95,1.73,0.43,1.02,-0.10,-2.95,10.09,-2.34,0.02,9.07,-2.24,2.97,28,8.15
63.38,66.75,35.06,1.97,1.70,0.39,0.98,-0.06,-3.17,9.99,-2.28,0.00,8.95,-2.19,3.35,28,10.95
62.56,65.88,33.13,1.97,1.66,0.35,1.09,0.04,-3.46,9.86,-1.84,-0.14,8.89,-2.15,3.53,28,10.95
61.81,65.00,31.31,1.97,1.60,0.32,0.97,0.30,-3.67,9.69,-1.80,-0.05,8.83,-2.10,3.70,28,11.31
61.06,64.19,29.63,1.94,1.54,0.28,0.85,0.30,-3.75,9.44,-1.58,0.15,8.77,-2.06,3.86,28,8.39
60.38,63.44,28.00,1.81,1.39,0.21,0.65,0.39,-3.86,9.36,-1.61,0.15,8.71,-2.00,4.02,28,12.29
59.13,62.00,25.13,1.72,1.31,0.19,0.70,0.32,-3.90,9.36,-1.62,0.26,8.66,-1.95,4.16,28,11.02
58.56,61.31,23.88,1.63,1.25,0.17,0.66,0.27,-3.85,9.27,-1.63,0.44,8.60,-1.90,4.29,28,8.43
58.56,61.31,23.88,1.63,1.25,0.17,0.66,0.27,-3.85,9.18,-1.68,0.55,8.55,-1.85,4.42,28,10.95
57.56,60.06,21.63,1.45,1.15,0.17,0.57,0.10,-3.70,8.98,-1.75,1.01,8.44,-1.75,4.66,28,17.33
57.06,59.44,20.69,1.37,1.11,0.18,-1.05,5.46,-9.47,7.34,3.74,-4.70,8.39,-1.71,4.76,28,6.33
56.63,58.88,19.75,1.02,0.63,-0.13,1.25,4.31,-9.41,9.62,2.66,-4.58,8.37,-1.65,4.82,28,12.21
56.44,58.56,18.88,1.02,0.63,-0.13,-0.04,6.98,-12.90,8.32,5.38,-8.04,8.36,-1.60,4.86,28,6.97
56.44,58.50,18.25,0.16,0.19,-0.39,1.18,1.88,-3.91,9.54,0.32,0.96,8.36,-1.56,4.88,28,11.37
56.88,58.44,17.50,-0.13,0.14,-0.32,1.29,0.15,-5.70,9.65,-1.39,-0.81,8.35,-1.54,4.89,28,10.38
57.06,58.31,17.38,-0.23,0.33,-0.20,1.09,2.74,-6.22,6.85,3.15,-1.10,8.33,-1.53,4.93,28,12.24
57.31,58.13,17.25,-0.29,0.37,-0.22,-1.47,4.68,-6.04,8.95,0.68,-0.25,8.32,-1.51,4.95,28,9.95
57.69,58.06,16.94,-0.28,0.27,-0.46,0.63,2.19,-5.20,9.67,-1.77,2.66,8.32,-1.46,4.96,28,8.46
58.13,58.13,16.38,0.09,0.14,-0.82,-0.21,-0.56,0.38,8.11,-1.95,5.36,8.33,-1.39,4.97,28,13.65
58.94,58.31,14.69,0.29,-0.02,-0.90,0.12,-0.52,0.94,8.46,-1.83,5.92,8.34,-1.30,4.98,28,9.58
59.31,58.50,13.69,0.46,-0.23,-0.86,-0.74,-1.97,0.60,7.62,-3.18,5.57,8.36,-1.21,4.96,28,9.32
59.63,58.81,12.81,0.47,-0.31,-0.81,-1.09,-1.97,-0.55,7.30,-3.09,4.39,8.39,-1.12,4.94,28,12.69
59.94,59.06,12.06,0.34,-0.34,-0.71,-1.10,-1.84,-0.79,7.82,-2.77,3.87,8.43,-0.99,4.89,28,8.46
60.19,59.31,11.44,0.15,-0.32,-0.61,-1.39,0.41,-0.64,7.05,-0.54,4.22,8.45,-0.95,4.87,28,12.35
60.44,59.56,11.13,-0.05,-0.35,-0.23,-1.38,0.25,-0.40,7.08,-0.68,4.43,8.47,-0.94,4.84,28,8.53
60.69,60.00,11.06,-0.05,-0.41,-0.06,-0.40,0.02,-0.46,8.09,-0.91,4.34,8.49,-0.94,4.81,28,10.54
60.69,60.25,11.19,-0.06,-0.49,0.01,0.19,-0.09,-0.56,8.70,-1.04,4.20,8.51,-0.94,4.76,28,11.72
60.63,60.56,11.38,-0.07,-0.61,0.03,0.48,0.16,-1.67,9.06,-1.01,2.16,8.57,-0.95,4.65,28,12.96
60.63,60.94,11.63,-0.10,-0.73,0.06,0.61,-0.23,-3.28,9.22,-1.20,1.29,8.61,-0.97,4.58,28,8.25
60.56,61.44,11.94,-0.15,-0.86,0.08,-0.43,2.08,-2.54,8.22,1.09,1.96,8.65,-0.98,4.50,28,14.88
60.56,61.94,12.31,-0.17,-0.94,0.07,-0.09,1.06,-3.15,8.59,0.07,1.26,8.69,-0.99,4.42,28,4.8
60.50,62.44,12.63,-0.02,-0.97,0.04,-0.12,1.20,-2.80,8.61,0.20,1.53,8.73,-0.99,4.33,28,23.81
60.44,63.44,13.06,0.05,-0.92,-0.05,-0.30,0.64,-3.49,8.91,-1.35,0.81,8.81,-0.97,4.18,28,1.01
60.50,63.94,13.13,0.04,-0.85,-0.17,0.10,-0.37,-3.37,9.03,-1.70,0.86,8.84,-0.95,4.11,28,19.87
60.63,64.44,13.06,-0.07,-0.82,-0.28,0.18,-0.75,-3.25,8.61,-1.81,0.64,8.88,-0.93,4.05,28,0.0
60.88,64.88,12.94,-0.38,-0.74,-0.37,-0.77,-1.11,-3.25,8.13,-2.03,0.72,8.91,-0.91,3.98,28,11.58
61.56,65.75,13.00,-0.56,-0.71,-0.33,-0.82,-1.31,-2.89,8.12,-2.22,1.02,8.94,-0.90,3.91,28,13.49
61.94,66.19,13.31,-0.72,-0.68,-0.26,-0.81,-1.09,-2.74,8.15,-2.00,1.10,8.97,-0.91,3.85,28,7.66
62.44,66.56,13.75,-0.85,-0.66,-0.18,-0.96,-0.94,-2.63,8.03,-1.86,1.14,8.99,-0.92,3.78,28,14.56
62.81,66.88,14.31,-0.94,-0.63,-0.12,-0.85,-0.47,-2.40,8.32,-1.35,1.44,9.04,-0.98,3.66,28,5.74
63.19,67.25,14.94,-1.00,-0.60,-0.08,-0.60,-0.22,-1.95,8.46,-1.23,1.64,9.06,-1.01,3.60,28,14.39
64.00,67.88,16.44,-1.07,-0.56,-0.04,-0.23,-0.20,-1.52,8.84,-1.24,2.01,9.08,-1.04,3.54,28,9.3
64.44,68.13,17.19,-1.10,-0.54,-0.04,-0.08,-0.21,-1.16,9.01,-1.29,2.31,9.10,-1.07,3.48,28,9.04
64.81,68.44,17.94,-1.12,-0.52,-0.05,0.07,-0.04,-0.97,9.19,-1.15,2.44,9.13,-1.14,3.36,28,11.97
65.31,68.69,18.75,-1.13,-0.48,-0.06,0.11,0.22,-1.02,9.45,-0.77,2.35,9.15,-1.17,3.31,28,11.0
65.75,68.94,19.44,-1.11,-0.45,-0.08,0.33,0.31,-0.91,9.50,-0.88,2.35,9.16,-1.19,3.26,28,12.43
66.19,69.19,20.13,-1.09,-0.42,-0.10,0.25,0.32,-0.98,9.44,-0.89,2.22,9.18,-1.22,3.21,28,8.0
66.63,69.44,20.75,-1.02,-0.41,-0.16,0.18,0.03,-1.19,9.37,-1.19,1.98,9.19,-1.23,3.17,28,11.0
67.56,69.88,21.81,-1.00,-0.40,-0.18,0.27,-0.25,-0.88,9.48,-1.50,2.23,9.21,-1.25,3.12,28,11.98
68.06,70.13,22.31,-0.95,-0.34,-0.17,-0.84,0.75,5.83,-0.84,5.05,24.38,9.22,-1.26,3.08,28,10.78
68.38,70.06,22.25,-0.57,0.18,-0.19,-10.07,6.32,21.29,6.02,-1.78,6.53,9.20,-1.25,3.15,28,32.33
68.50,69.75,21.69,-0.04,0.69,-0.13,-3.17,-0.53,3.38,8.86,-2.54,3.38,9.17,-1.23,3.22,28,0.0
68.75,69.38,20.94,-0.11,0.84,-0.27,-4.13,-2.61,2.14,5.01,-3.83,5.45,9.14,-1.21,3.31,28,9.67
69.06,68.25,19.56,-0.11,1.22,-0.08,-0.27,0.25,0.43,8.83,-0.95,3.85,9.11,-1.21,3.41,28,2.24
69.31,67.69,19.06,-0.24,1.11,-0.08,1.48,-0.07,-0.14,10.55,-1.29,3.37,9.07,-1.21,3.51,28,6.96
69.44,67.25,18.75,-0.29,0.83,-0.11,3.17,-0.15,-1.08,12.22,-1.37,2.50,9.04,-1.21,3.58,28,10.53
69.69,67.00,18.50,-0.35,0.59,-0.11,-2.09,0.36,-1.65,7.60,-1.36,1.62,9.01,-1.22,3.66,28,10.53
69.94,66.75,18.44,-0.42,0.46,-0.11,0.24,-1.52,-2.11,9.24,-2.74,1.57,9.00,-1.22,3.68,28,10.71
