orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temps,ms
277.75,-74.06,-176.25,-0.06,-0.01,0.07,0.38,-0.42,-0.64,-9.04,-0.25,-3.34,-9.42,0.17,-2.70,28,11.66
277.75,-73.81,-176.44,-0.05,0.02,0.05,0.34,-0.24,-0.63,-9.07,-0.07,-3.35,-9.41,0.16,-2.72,28,9.78
277.75,-73.69,-176.50,-0.04,0.03,0.04,0.34,-0.20,-0.63,-9.06,-0.04,-3.37,-9.40,0.16,-2.76,28,11.68
277.75,-73.56,-176.50,-0.03,0.04,0.03,0.28,-0.14,-0.63,-9.12,0.01,-3.39,-9.40,0.16,-2.77,28,10.63
277.81,-73.50,-176.56,-0.02,0.04,0.02,0.29,-0.12,-0.57,-9.13,0.10,-3.34,-9.39,0.16,-2.79,28,10.77
277.81,-73.38,-176.63,-0.01,0.04,0.01,0.25,-0.04,-0.57,-9.13,0.11,-3.37,-9.39,0.16,-2.80,28,11.29
277.81,-73.25,-176.63,-0.02,0.05,0.01,0.16,0.03,-0.51,-9.22,0.19,-3.33,-9.39,0.16,-2.81,28,13.3
277.81,-73.13,-176.69,-0.02,0.05,0.00,0.17,0.05,-0.52,-9.21,0.21,-3.35,-9.38,0.16,-2.83,28,9.33
277.75,-73.06,-176.63,-0.02,0.04,0.00,0.23,0.04,-0.48,-9.15,0.21,-3.33,-9.38,0.16,-2.85,28,11.96
277.75,-73.00,-176.63,-0.02,0.03,-0.00,0.19,0.03,-0.49,-9.18,0.19,-3.37,-9.37,0.16,-2.86,28,9.01
277.75,-72.94,-176.63,-0.04,0.01,-0.01,0.18,0.06,-0.52,-9.19,0.22,-3.39,-9.37,0.16,-2.87,28,11.29
277.69,-72.81,-176.69,-0.05,0.00,-0.02,0.22,0.01,-0.51,-9.14,0.18,-3.39,-9.37,0.16,-2.88,28,10.51
277.63,-72.81,-176.69,-0.05,-0.01,-0.03,0.20,0.02,-0.48,-9.16,0.18,-3.38,-9.36,0.16,-2.89,28,11.14
277.63,-72.75,-176.69,-0.06,-0.01,-0.03,0.28,-0.02,-0.47,-9.08,0.13,-3.37,-9.36,0.16,-2.90,28,11.3
277.56,-72.69,-176.75,-0.07,-0.02,-0.03,0.24,-0.01,-0.43,-9.11,0.15,-3.34,-9.36,0.16,-2.90,28,11.53
277.50,-72.69,-176.75,-0.08,-0.02,-0.03,0.29,-0.04,-0.44,-9.07,0.12,-3.36,-9.36,0.16,-2.91,28,10.9
277.50,-72.63,-176.75,-0.08,-0.01,-0.03,0.31,-0.06,-0.42,-9.04,0.09,-3.34,-9.36,0.16,-2.92,28,10.91
277.44,-72.56,-176.81,-0.08,-0.01,-0.03,0.38,-0.06,-0.41,-8.97,0.09,-3.34,-9.35,0.16,-2.92,28,11.07
277.38,-72.56,-176.88,-0.08,0.00,-0.03,0.32,-0.06,-0.40,-9.05,0.05,-3.35,-9.35,0.15,-2.94,28,10.63
277.31,-72.50,-176.94,-0.07,0.01,-0.03,0.28,-0.09,-0.40,-9.06,0.05,-3.35,-9.35,0.15,-2.94,28,11.34
277.31,-72.44,-176.94,-0.07,0.02,-0.03,0.25,-0.09,-0.37,-9.09,0.05,-3.33,-9.34,0.15,-2.95,28,9.85
277.25,-72.38,-177.06,-0.07,0.03,-0.03,0.22,-0.07,-0.37,-9.11,0.07,-3.33,-9.34,0.15,-2.96,28,11.82
277.25,-72.31,-177.13,-0.06,0.02,-0.03,0.16,-0.05,-0.32,-9.18,0.09,-3.29,-9.34,0.14,-2.97,28,11.31
277.19,-72.25,-177.19,-0.05,0.01,-0.04,0.13,-0.03,-0.36,-9.25,0.10,-3.38,-9.34,0.14,-2.98,28,10.87
277.19,-72.25,-177.19,-0.05,0.01,-0.04,0.08,-0.03,-0.40,-9.29,0.04,-3.31,-9.34,0.13,-2.98,28,10.84
277.13,-72.25,-177.31,-0.05,-0.01,-0.05,0.06,-0.13,-0.35,-9.27,0.00,-3.34,-9.33,0.13,-2.98,28,11.78
277.19,-72.19,-177.50,-0.05,-0.02,-0.07,0.07,-0.13,-0.36,-9.25,-0.01,-3.35,-9.33,0.12,-2.98,28,10.18
277.19,-72.19,-177.63,-0.05,-0.03,-0.08,0.07,-0.09,-0.38,-9.26,0.02,-3.38,-9.33,0.11,-2.99,28,11.27
277.19,-72.19,-177.75,-0.06,-0.03,-0.09,0.16,-0.01,-0.45,-9.17,0.10,-3.44,-9.33,0.10,-2.99,28,11.9
277.19,-72.19,-177.94,-0.07,-0.04,-0.09,0.14,-0.04,-0.49,-9.14,-0.03,-3.44,-9.33,0.09,-2.99,28,9.94
277.19,-72.19,-178.06,-0.12,-0.05,-0.11,0.16,-0.34,-0.49,-9.17,-0.25,-3.49,-9.33,0.08,-2.99,28,11.26
277.19,-72.13,-178.50,-0.15,-0.04,-0.12,0.16,-0.37,-0.46,-9.17,-0.29,-3.46,-9.33,0.07,-3.00,28,10.93
277.13,-72.13,-178.63,-0.18,-0.02,-0.14,0.10,-0.41,-0.51,-9.23,-0.34,-3.51,-9.33,0.07,-3.00,28,10.7
277.06,-72.13,-178.75,-0.19,0.01,-0.15,0.00,-0.46,-0.62,-9.59,-0.13,-3.92,-9.33,0.05,-3.00,28,11.93
277.00,-72.13,-178.94,-0.20,0.08,-0.20,-0.33,-0.23,-0.77,-9.67,-0.19,-3.78,-9.33,0.04,-3.01,28,12.33
276.94,-72.00,-179.50,-0.17,0.12,-0.21,-0.33,0.01,-0.69,-9.66,0.04,-3.72,-9.32,0.02,-3.02,28,10.68
276.94,-71.94,-179.81,-0.13,0.14,-0.23,-0.38,0.08,-0.71,-9.71,0.09,-3.74,-9.32,0.00,-3.03,28,10.47
277.00,-71.88,179.75,-0.09,0.14,-0.25,-0.38,0.19,-0.72,-9.70,0.18,-3.77,-9.32,-0.01,-3.04,28,12.12
277.13,-71.81,179.38,-0.06,0.12,-0.26,-0.18,0.30,-0.51,-9.50,0.24,-3.58,-9.31,-0.05,-3.06,28,10.35
277.25,-71.75,178.94,-0.01,0.04,-0.26,0.03,0.29,-0.14,-9.27,0.21,-3.21,-9.31,-0.07,-3.07,28,12.0
277.50,-71.75,178.13,0.00,-0.02,-0.23,0.19,0.24,-0.05,-9.12,0.15,-3.12,-9.31,-0.09,-3.06,28,13.29
277.63,-71.75,177.81,0.02,-0.07,-0.19,0.33,0.23,0.03,-8.97,0.11,-3.03,-9.31,-0.11,-3.06,28,6.8
277.69,-71.81,177.50,0.03,-0.13,-0.15,0.63,0.13,0.06,-8.60,-0.01,-3.00,-9.32,-0.14,-3.03,28,11.41
277.81,-71.94,177.31,0.04,-0.17,-0.10,0.80,0.06,0.00,-8.52,-0.07,-3.01,-9.32,-0.14,-3.01,28,11.18
277.88,-72.00,177.19,0.07,-0.22,0.01,0.88,0.06,-0.08,-8.45,-0.08,-3.07,-9.33,-0.14,-2.99,28,10.72
277.94,-72.31,177.19,0.09,-0.22,0.06,1.01,0.00,-0.22,-8.32,-0.14,-3.20,-9.34,-0.14,-2.97,28,12.3
278.00,-72.44,177.25,0.11,-0.22,0.10,1.02,-0.16,-0.36,-8.32,-0.30,-3.32,-9.34,-0.14,-2.95,28,10.56
278.00,-72.56,177.38,0.13,-0.22,0.12,1.10,-0.22,-0.41,-8.26,-0.46,-3.32,-9.36,-0.12,-2.91,28,9.83
278.00,-72.63,177.56,0.14,-0.20,0.14,1.01,-0.39,-0.45,-8.34,-0.50,-3.35,-9.36,-0.11,-2.90,28,13.19
278.06,-72.75,177.69,0.17,-0.14,0.15,0.94,-0.40,-0.48,-8.42,-0.50,-3.37,-9.37,-0.10,-2.88,28,11.25
278.06,-72.81,177.88,0.18,-0.11,0.15,0.98,-0.46,-0.46,-8.38,-0.56,-3.34,-9.37,-0.09,-2.87,28,11.39
278.19,-72.94,178.19,0.18,-0.07,0.14,0.97,-0.32,-0.38,-8.39,-0.40,-3.26,-9.37,-0.09,-2.88,28,20.73
278.31,-72.88,178.13,0.19,-0.03,0.11,0.88,-0.17,-0.33,-8.60,-0.23,-3.32,-9.36,-0.09,-2.90,28,0.94
278.50,-72.75,178.13,0.20,0.01,0.09,0.75,-0.14,-0.42,-8.84,0.08,-3.50,-9.36,-0.09,-2.90,28,9.78
278.63,-72.75,178.13,0.20,0.06,0.06,0.38,0.31,-0.62,-8.97,0.21,-3.54,-9.36,-0.09,-2.91,28,11.69
278.88,-72.56,178.00,0.21,0.15,0.03,0.15,0.41,-0.75,-9.20,0.31,-3.68,-9.35,-0.10,-2.92,28,10.92
279.00,-72.50,177.94,0.21,0.19,0.03,-0.21,0.58,-1.03,-9.65,0.40,-4.04,-9.34,-0.10,-2.96,28,23.81
279.13,-72.38,177.94,0.20,0.23,0.04,-0.31,0.51,-1.07,-9.67,0.41,-4.00,-9.33,-0.10,-2.99,28,0.75
279.25,-72.19,177.94,0.18,0.28,0.05,-0.33,0.51,-1.01,-9.67,0.47,-3.97,-9.33,-0.10,-3.01,28,9.93
279.31,-72.06,178.00,0.10,0.29,0.04,-0.34,0.51,-0.82,-9.67,0.41,-3.86,-9.32,-0.10,-3.04,28,14.73
279.44,-71.75,178.00,0.06,0.26,0.03,-0.32,0.45,-0.69,-9.63,0.34,-3.76,-9.31,-0.10,-3.06,28,9.97
279.44,-71.63,178.06,0.03,0.21,0.02,-0.27,0.46,-0.60,-9.58,0.36,-3.68,-9.30,-0.10,-3.08,28,8.7
279.44,-71.50,178.06,0.01,0.16,0.00,-0.13,0.31,-0.48,-9.43,0.20,-3.58,-9.29,-0.10,-3.10,28,10.99
279.44,-71.50,178.06,-0.02,0.10,-0.01,-0.05,0.05,-0.45,-9.35,-0.04,-3.56,-9.29,-0.10,-3.11,28,11.68
279.44,-71.44,178.06,-0.06,0.01,-0.04,0.02,-0.03,-0.40,-9.26,-0.14,-3.51,-9.29,-0.10,-3.11,28,13.01
279.38,-71.44,178.00,-0.07,-0.02,-0.05,0.14,-0.07,-0.29,-9.14,-0.18,-3.40,-9.29,-0.10,-3.11,28,9.23
279.31,-71.44,177.94,-0.08,-0.03,-0.06,0.12,-0.05,-0.35,-9.17,-0.16,-3.46,-9.29,-0.11,-3.11,28,11.65
279.31,-71.50,177.81,-0.09,-0.02,-0.07,0.16,-0.02,-0.13,-9.13,-0.14,-3.24,-9.30,-0.12,-3.10,28,10.04
279.31,-71.50,177.75,-0.08,0.01,-0.08,0.16,-0.04,-0.13,-9.13,-0.16,-3.24,-9.30,-0.12,-3.10,28,13.86
279.25,-71.44,177.56,-0.08,0.03,-0.08,0.15,-0.06,-0.07,-9.13,-0.19,-3.18,-9.29,-0.13,-3.11,28,9.03
279.25,-71.44,177.50,-0.07,0.04,-0.08,0.14,-0.14,0.00,-9.15,-0.27,-3.11,-9.29,-0.13,-3.11,28,11.25
279.25,-71.38,177.38,-0.06,0.04,-0.07,0.11,-0.24,0.14,-9.15,-0.40,-3.04,-9.29,-0.14,-3.12,28,11.57
279.25,-71.38,177.31,-0.05,0.04,-0.06,0.09,-0.28,0.09,-9.20,-0.42,-3.02,-9.29,-0.14,-3.12,28,11.1
279.25,-71.38,177.25,-0.03,0.01,-0.03,0.07,-0.27,0.02,-9.22,-0.42,-3.09,-9.29,-0.15,-3.12,28,11.75
279.25,-71.38,177.13,-0.02,-0.01,-0.02,0.09,-0.27,-0.01,-9.19,-0.42,-3.14,-9.29,-0.15,-3.12,28,11.0
279.25,-71.38,177.06,0.00,-0.02,-0.00,0.07,-0.25,-0.14,-9.22,-0.40,-3.27,-9.29,-0.15,-3.12,28,10.85
279.31,-71.38,177.06,0.01,-0.03,0.01,0.10,-0.18,-0.19,-9.24,-0.22,-3.46,-9.29,-0.15,-3.12,28,11.67
279.31,-71.38,177.06,0.02,-0.03,0.02,0.06,-0.06,-0.38,-9.23,-0.22,-3.50,-9.29,-0.15,-3.11,28,10.84
279.31,-71.44,177.06,0.02,-0.03,0.05,0.09,-0.10,-0.40,-9.20,-0.25,-3.52,-9.29,-0.15,-3.11,28,11.34
279.25,-71.44,177.25,0.02,-0.02,0.06,0.06,-0.12,-0.37,-9.23,-0.27,-3.49,-9.29,-0.14,-3.11,28,12.57
279.25,-71.44,177.38,0.02,-0.01,0.07,0.03,-0.12,-0.41,-9.25,-0.27,-3.52,-9.29,-0.13,-3.11,28,9.06
279.25,-71.44,177.44,0.02,0.00,0.08,0.08,-0.16,-0.38,-9.23,-0.29,-3.44,-9.29,-0.13,-3.12,28,11.3
279.25,-71.38,177.50,0.03,0.01,0.08,0.05,-0.16,-0.32,-9.21,-0.37,-3.32,-9.29,-0.13,-3.12,28,10.13
279.25,-71.38,177.56,0.05,0.01,0.07,0.05,-0.28,-0.23,-9.24,-0.41,-3.37,-9.29,-0.13,-3.13,28,11.71
279.31,-71.31,177.56,0.05,0.03,0.05,-0.07,-0.21,-0.32,-9.36,-0.34,-3.46,-9.29,-0.13,-3.13,28,11.43
279.38,-71.25,177.56,0.06,0.03,0.04,-0.12,-0.16,-0.20,-9.41,-0.29,-3.35,-9.28,-0.13,-3.14,28,12.84
279.44,-71.25,177.63,0.06,0.03,0.05,-0.12,-0.24,-0.18,-9.40,-0.37,-3.32,-9.28,-0.12,-3.15,28,9.24
279.44,-71.19,177.63,0.06,0.02,0.06,-0.11,-0.14,-0.12,-9.40,-0.31,-3.23,-9.28,-0.12,-3.15,28,11.49
279.44,-71.19,177.69,0.06,-0.02,0.08,-0.12,-0.23,-0.04,-9.41,-0.36,-3.19,-9.28,-0.12,-3.14,28,11.59
279.50,-71.25,177.81,0.06,-0.05,0.09,-0.12,-0.25,-0.05,-9.41,-0.37,-3.20,-9.28,-0.11,-3.14,28,10.98
279.50,-71.31,177.94,0.06,-0.09,0.10,-0.10,-0.28,0.00,-9.39,-0.39,-3.14,-9.29,-0.11,-3.13,28,33.46
279.50,-71.38,178.06,0.07,-0.11,0.12,-0.06,-0.24,-0.08,-9.36,-0.34,-3.20,-9.29,-0.09,-3.11,28,0.07
279.50,-71.44,178.13,0.08,-0.13,0.11,0.00,-0.17,-0.20,-9.29,-0.27,-3.30,-9.30,-0.09,-3.10,28,10.2
279.50,-71.50,178.25,0.08,-0.14,0.10,0.10,-0.16,-0.16,-9.19,-0.25,-3.25,-9.30,-0.08,-3.09,28,9.21
279.56,-71.63,178.38,0.09,-0.13,0.08,0.00,-0.12,-0.19,-9.31,-0.21,-3.28,-9.30,-0.08,-3.08,28,0.44
279.63,-71.69,178.38,0.10,-0.13,0.06,0.11,-0.18,-0.19,-9.20,-0.27,-3.26,-9.31,-0.08,-3.07,28,11.49
279.69,-71.75,178.38,0.10,-0.13,0.05,0.02,-0.03,-0.16,-9.26,-0.10,-3.23,-9.31,-0.08,-3.05,28,11.7
279.75,-71.81,178.38,0.10,-0.12,0.04,0.09,-0.01,-0.25,-9.23,-0.09,-3.29,-9.32,-0.08,-3.04,28,10.16
279.81,-71.88,178.38,0.11,-0.11,0.04,0.04,-0.03,-0.20,-9.28,-0.11,-3.23,-9.32,-0.08,-3.03,28,11.63
279.94,-72.00,178.38,0.11,-0.11,0.04,0.09,-0.04,-0.19,-9.23,-0.12,-3.22,-9.32,-0.08,-3.02,28,10.38
280.00,-72.06,178.38,0.12,-0.11,0.05,0.13,-0.08,-0.31,-9.19,-0.16,-3.33,-9.33,-0.08,-3.01,28,11.21
280.06,-72.13,178.38,0.13,-0.12,0.05,0.13,-0.07,-0.33,-9.12,-0.07,-3.29,-9.33,-0.08,-2.99,28,11.25
280.19,-72.13,178.38,0.13,-0.13,0.06,0.33,-0.06,-0.36,-9.00,-0.14,-3.35,-9.33,-0.08,-2.99,28,12.17
280.25,-72.19,178.44,0.16,-0.13,0.08,0.37,-0.10,-0.37,-8.96,-0.18,-3.35,-9.34,-0.07,-2.98,28,8.09
280.44,-72.25,178.50,0.16,-0.12,0.08,0.38,-0.10,-0.39,-8.95,-0.18,-3.37,-9.34,-0.07,-2.97,28,11.43
280.50,-72.31,178.50,0.16,-0.09,0.09,0.42,-0.10,-0.34,-8.91,-0.18,-3.32,-9.34,-0.07,-2.97,28,16.71
280.56,-72.31,178.56,0.17,-0.07,0.09,0.48,-0.10,-0.24,-8.82,-0.12,-3.21,-9.34,-0.07,-2.97,28,4.99
280.69,-72.31,178.63,0.16,-0.05,0.09,0.51,-0.05,-0.24,-8.80,-0.11,-3.23,-9.34,-0.06,-2.97,28,12.99
280.75,-72.31,178.69,0.15,-0.01,0.09,0.45,-0.06,-0.23,-8.88,-0.12,-3.21,-9.34,-0.06,-2.98,28,9.06
280.88,-72.25,178.75,0.15,0.00,0.08,0.36,-0.04,-0.24,-8.97,-0.10,-3.22,-9.34,-0.06,-2.98,28,10.85
280.94,-72.19,178.81,0.15,0.03,0.07,0.31,0.00,-0.22,-9.02,-0.05,-3.21,-9.33,-0.05,-2.99,28,10.49
281.00,-72.19,178.88,0.15,0.05,0.06,0.31,0.07,-0.14,-9.02,0.01,-3.13,-9.33,-0.05,-3.00,28,9.37
281.06,-72.13,178.88,0.13,0.06,0.06,0.31,0.15,-0.17,-9.04,0.08,-3.14,-9.33,-0.05,-3.01,28,11.4
281.13,-72.06,178.94,0.12,0.07,0.05,0.26,0.16,-0.13,-9.06,0.11,-3.15,-9.32,-0.05,-3.02,28,8.64
281.25,-72.00,179.00,0.11,0.06,0.05,0.23,0.13,-0.11,-9.09,0.08,-3.14,-9.32,-0.04,-3.02,28,11.25
281.31,-71.94,179.06,0.11,0.06,0.05,0.17,0.12,-0.11,-9.15,0.07,-3.14,-9.32,-0.04,-3.03,28,11.24
281.38,-71.88,179.13,0.11,0.06,0.04,0.14,0.10,-0.18,-9.17,0.06,-3.22,-9.32,-0.04,-3.04,28,9.25
281.38,-71.88,179.13,0.10,0.06,0.04,0.12,0.07,-0.13,-9.23,0.05,-3.15,-9.31,-0.04,-3.05,28,10.4
281.44,-71.81,179.19,0.09,0.05,0.05,-0.04,0.10,-0.10,-9.36,0.06,-3.16,-9.31,-0.03,-3.05,28,13.34
281.50,-71.81,179.25,0.10,0.02,0.06,-0.15,0.19,-0.13,-9.47,0.15,-3.19,-9.31,-0.03,-3.05,28,8.26
281.56,-71.81,179.38,0.11,0.00,0.08,-0.21,0.27,-0.02,-9.52,0.24,-3.08,-9.31,-0.03,-3.05,28,10.64
281.63,-71.81,179.50,0.12,-0.03,0.10,-0.37,0.21,0.05,-9.69,0.18,-3.00,-9.31,-0.01,-3.05,28,11.1
281.63,-71.81,179.63,0.13,-0.05,0.13,-0.43,0.13,0.05,-9.79,-0.15,-3.00,-9.32,0.00,-3.04,28,11.14
281.63,-71.88,179.81,0.12,-0.07,0.16,-0.44,-0.39,0.08,-9.76,-0.38,-2.95,-9.32,0.00,-3.03,28,12.08
281.63,-71.94,-179.88,0.10,-0.10,0.18,-0.37,-0.27,0.32,-9.70,-0.25,-2.69,-9.32,0.02,-3.02,28,9.67
281.50,-72.06,-179.25,0.08,-0.15,0.21,-0.51,-0.28,0.42,-9.84,-0.25,-2.58,-9.33,0.03,-3.01,28,12.93
281.44,-72.19,-178.88,0.09,-0.17,0.22,-0.54,-0.89,0.89,-9.88,-0.84,-2.09,-9.34,0.07,-2.98,28,9.73
281.38,-72.25,-178.50,0.13,-0.15,0.28,-0.97,-1.79,1.70,-10.16,-1.31,-2.00,-9.34,0.10,-2.97,28,10.76
281.31,-72.31,-177.94,0.20,-0.09,0.37,-0.82,-1.42,0.97,-9.67,-0.87,-2.47,-9.34,0.14,-2.97,28,10.61
281.25,-72.31,-177.25,0.28,-0.00,0.48,-0.17,-1.04,0.39,-9.51,-0.86,-2.59,-9.33,0.18,-2.98,28,11.34
281.13,-72.06,-175.69,0.30,0.22,0.58,0.11,-0.80,0.21,-9.22,-0.58,-2.79,-9.33,0.22,-3.00,28,11.18
281.00,-71.88,-174.88,0.28,0.31,0.57,0.30,-1.22,0.21,-9.02,-0.95,-2.82,-9.30,0.30,-3.07,28,11.36
280.94,-71.63,-174.19,0.33,0.39,0.55,0.03,-1.20,1.33,-9.27,-0.89,-1.73,-9.29,0.35,-3.11,28,12.15
280.88,-71.31,-173.50,0.40,0.44,0.60,-0.55,-0.83,-0.32,-8.01,-0.26,-1.93,-9.27,0.39,-3.16,28,21.19
280.94,-71.00,-172.81,0.60,0.47,0.68,0.59,-1.13,1.02,-8.66,-0.69,-2.17,-9.25,0.43,-3.20,28,0.68
281.13,-70.44,-171.56,0.73,0.42,0.71,0.33,-1.50,1.02,-8.91,-1.02,-2.22,-9.22,0.51,-3.28,28,15.18
281.38,-70.19,-171.00,0.83,0.33,0.72,0.50,-1.40,0.92,-8.73,-0.76,-2.25,-9.21,0.55,-3.30,28,10.74
281.69,-70.00,-170.50,0.91,0.24,0.72,0.48,-1.32,1.05,-8.28,-0.65,-2.38,-9.20,0.58,-3.32,28,9.0
282.00,-69.81,-170.00,1.00,-0.00,0.69,1.15,-1.22,0.89,-8.04,-0.61,-2.43,-9.20,0.61,-3.32,28,10.02
282.88,-69.75,-169.06,1.01,-0.10,0.66,1.31,-1.32,0.85,-7.88,-0.68,-2.47,-9.20,0.64,-3.32,28,11.12
283.31,-69.81,-168.63,1.00,-0.19,0.63,1.78,-1.44,0.70,-7.42,-0.77,-2.60,-9.20,0.66,-3.31,28,9.85
283.75,-69.88,-168.25,0.97,-0.24,0.57,1.99,-1.49,0.67,-7.21,-0.81,-2.62,-9.21,0.70,-3.28,28,10.19
284.25,-69.94,-167.94,0.95,-0.26,0.52,2.34,-1.76,0.46,-6.87,-1.05,-2.80,-9.21,0.71,-3.26,28,10.98
284.75,-70.06,-167.63,0.93,-0.23,0.39,2.68,-1.86,0.48,-6.53,-1.14,-2.77,-9.22,0.71,-3.25,28,13.92
285.81,-70.19,-167.50,0.95,-0.19,0.32,2.89,-1.87,0.39,-6.33,-1.16,-2.84,-9.22,0.71,-3.24,28,7.92
286.50,-70.25,-167.69,0.99,-0.14,0.23,3.04,-2.02,0.31,-6.18,-1.31,-2.92,-9.23,0.70,-3.23,28,11.5
287.25,-70.25,-168.00,1.04,-0.11,0.13,3.25,-2.04,0.27,-5.90,-1.48,-3.03,-9.23,0.65,-3.23,28,13.41
288.06,-70.31,-168.50,1.08,-0.08,0.03,3.34,-2.27,0.10,-5.88,-1.65,-3.12,-9.23,0.61,-3.23,28,8.17
289.00,-70.38,-169.25,1.17,-0.05,-0.16,3.37,-2.18,0.10,-5.86,-1.62,-3.13,-9.23,0.56,-3.23,28,11.06
291.06,-70.44,-171.13,1.21,-0.04,-0.24,3.36,-2.26,-0.07,-5.87,-1.76,-3.31,-9.24,0.50,-3.23,28,9.99
292.19,-70.50,-172.31,1.27,-0.02,-0.32,3.32,-2.25,-0.26,-5.91,-1.81,-3.50,-9.24,0.35,-3.25,28,10.83
293.50,-70.50,-173.69,1.33,0.03,-0.39,3.14,-2.17,-0.51,-6.43,-1.88,-4.35,-9.24,0.27,-3.26,28,13.24
294.81,-70.44,-175.19,1.48,0.20,-0.48,2.60,-2.05,-1.34,-6.63,-1.86,-4.63,-9.23,0.18,-3.28,28,8.93
296.25,-70.38,-176.75,1.52,0.31,-0.48,2.53,-1.93,-1.47,-6.69,-1.84,-4.79,-9.22,0.09,-3.31,28,12.58
299.19,-70.00,-179.94,1.54,0.43,-0.47,2.52,-1.77,-1.68,-6.68,-1.77,-5.03,-9.21,0.00,-3.35,28,10.41
300.63,-69.69,178.50,1.54,0.52,-0.43,2.38,-1.62,-2.03,-6.85,-1.90,-5.82,-9.17,-0.17,-3.45,28,8.97
302.13,-69.31,177.06,1.54,0.60,-0.39,1.95,-1.36,-2.54,-7.20,-1.62,-6.05,-9.15,-0.25,-3.50,28,11.0
303.56,-68.94,175.75,1.55,0.66,-0.36,1.95,-1.36,-2.54,-7.68,-1.37,-6.45,-9.12,-0.34,-3.56,28,11.18
305.00,-68.56,174.50,1.58,0.84,-0.28,1.50,-1.01,-2.94,-7.59,-1.43,-6.58,-9.09,-0.41,-3.63,28,11.4
308.00,-67.50,172.31,1.62,0.94,-0.24,1.11,-0.85,-3.12,-7.94,-1.35,-6.83,-9.06,-0.49,-3.71,28,10.77
309.50,-66.94,171.31,1.65,1.07,-0.21,0.91,-0.56,-3.16,-8.77,-0.90,-7.39,-8.97,-0.65,-3.88,28,14.27
311.13,-66.25,170.38,1.68,1.19,-0.19,0.20,-0.24,-3.50,-8.87,-0.82,-7.45,-8.92,-0.73,-3.99,28,8.18
312.69,-65.50,169.50,1.69,1.30,-0.18,-0.77,0.88,-2.91,-9.64,0.06,-7.01,-8.87,-0.82,-4.09,28,11.07
314.38,-64.75,168.63,1.70,1.45,-0.14,-1.51,1.55,-3.30,-10.32,0.65,-7.50,-8.81,-0.90,-4.20,28,11.15
317.69,-63.13,167.19,1.67,1.47,-0.10,-0.57,0.06,-3.41,-9.32,-0.91,-7.73,-8.68,-1.05,-4.42,28,11.52
319.38,-62.31,166.56,1.64,1.45,-0.06,-1.14,1.39,-2.87,-9.83,0.33,-7.30,-8.62,-1.12,-4.52,28,11.17
320.94,-61.56,166.00,1.60,1.44,-0.03,-1.14,1.11,-3.01,-9.95,0.25,-7.43,-8.56,-1.19,-4.62,28,10.32
322.56,-60.81,165.50,1.48,1.41,-0.02,-1.49,1.59,-2.46,-9.99,0.32,-7.19,-8.49,-1.26,-4.72,28,64.5
325.63,-59.31,164.56,1.39,1.39,-0.02,-1.75,1.79,-2.32,-10.18,0.46,-7.14,-8.43,-1.33,-4.82,28,5.25
327.06,-58.56,164.13,1.28,1.37,-0.02,-1.81,2.00,-2.01,-10.18,0.61,-6.93,-8.36,-1.39,-4.91,28,0.75
328.44,-57.88,163.81,1.18,1.31,-0.01,-1.86,2.28,-1.70,-10.16,0.83,-6.70,-8.24,-1.50,-5.09,28,0.48
329.69,-57.19,163.50,1.09,1.22,0.00,-1.81,2.50,-1.32,-10.01,0.95,-6.48,-8.19,-1.55,-5.16,28,8.49
330.81,-56.63,163.25,0.92,0.96,0.04,-1.80,2.56,-1.05,-9.94,0.96,-6.28,-8.14,-1.59,-5.22,28,0.0
332.88,-55.69,162.75,0.83,0.83,0.06,-1.75,2.50,-0.98,-9.85,0.86,-6.25,-8.10,-1.63,-5.27,28,8.19
333.69,-55.31,162.56,0.74,0.69,0.07,-1.75,2.44,-0.88,-9.81,0.78,-6.20,-8.06,-1.66,-5.32,28,0.29
334.38,-55.06,162.44,0.63,0.57,0.07,-1.63,2.13,-0.80,-9.60,0.28,-6.13,-8.01,-1.71,-5.38,28,10.18
334.94,-54.81,162.31,0.50,0.46,0.05,-1.56,1.92,-0.55,-9.56,0.19,-5.95,-7.99,-1.73,-5.40,28,14.08
335.44,-54.63,162.19,0.26,0.32,-0.03,-1.51,1.71,-0.47,-9.49,-0.03,-5.90,-7.97,-1.74,-5.42,28,18.34
335.75,-54.44,162.13,0.17,0.26,-0.07,-1.33,1.52,-0.29,-9.29,-0.23,-5.74,-7.96,-1.76,-5.44,28,0.0
336.06,-54.19,161.94,0.10,0.18,-0.11,-1.28,1.43,-0.12,-9.23,-0.33,-5.58,-7.95,-1.77,-5.45,28,11.01
336.25,-54.06,161.81,0.07,0.11,-0.14,-1.30,1.42,-0.10,-9.16,-0.47,-5.49,-7.94,-1.80,-5.46,28,11.29
336.44,-54.06,161.69,0.07,0.03,-0.16,-1.19,1.21,-0.07,-9.13,-0.60,-5.53,-7.94,-1.82,-5.45,28,10.04
336.56,-54.06,161.50,0.07,-0.06,-0.16,-1.15,1.27,0.00,-9.09,-0.56,-5.44,-7.94,-1.83,-5.44,28,10.52
336.75,-54.19,161.13,0.05,-0.22,-0.13,-1.13,1.25,-0.02,-9.08,-0.60,-5.45,-7.95,-1.85,-5.42,28,10.76
